Id,HIghest,SGD,"Softmax
","
Model3"
1180,0.006201988399,0.01499375,2.12E-05,0.0002462566
1181,0.9682814313,0.9275866,0.9139456,0.9994642
1182,0.0939353984,0.037110128,0.009236586,0.030025035
1183,0.0008377351439,0.0035715103,2.85E-05,0.00010406971
1184,0.01273302663,0.0030232295,0.02706964,0.0047174394
1185,0.9940775067,0.98276937,0.99623054,0.9999916
1186,0.0002246893203,0.000296399,1.26E-05,4.36E-05
1187,0.08921793627,0.07396331,0.0061916313,0.15353295
1188,0.9862774327,0.9817896,0.966749,0.9941175
1189,0.9996395213,0.9976993,0.9993211,0.9998381
1190,0.9998788033,0.99983597,0.9999995,0.9999969
1191,0.6001105727,0.9459787,0.0063456893,0.4960836
1192,0.0004121045123,0.00040338188,0.00020491604,0.0008402467
1193,0.05340279033,0.030933857,0.022483708,0.008128226
1194,0.0007709051637,0.0013198406,1.04E-05,4.91E-05
1195,0.3525173036,0.36804995,0.10280688,0.3415386
1196,0.0004845230903,0.00020901114,1.50E-05,6.27E-05
1197,0.001426853287,0.001058884,1.93E-06,1.43E-05
1198,0.04878233413,0.028723896,0.079375155,0.049871475
1199,0.09173892736,0.109472685,0.00025740886,0.0004810989
1200,0.03527919403,0.13353881,0.0002947339,0.0012579858
1201,0.9993679727,0.9975251,0.999899,0.99999726
1202,0.002931535274,0.00035127252,0.0009908278,0.009150803
1203,0.0004470090033,0.00022771955,0.00049953384,0.0017853379
1204,0.0007856452602,0.0021076798,7.13E-06,2.20E-05
1205,0.9969759,0.99002326,0.9999722,0.9999231
1206,0.7769154733,0.87851125,0.121354274,0.6949434
1207,0.1152369145,0.043222405,0.0007821889,0.0024474263
1208,0.1170172089,0.21325794,0.015138419,0.01581031
1209,0.002165015517,0.0005896911,0.00053365063,0.00092869997
1210,0.892451954,0.6707728,0.18551247,0.60918653
1211,0.04608859567,0.031380713,0.00088328146,0.021124601
1212,0.947798678,0.418945,0.27279884,0.44046202
1213,0.00331656934,0.0022269636,0.0009403112,0.0003066361
1214,0.1900314221,0.089812554,0.0010873553,0.0018326342
1215,0.01844512654,0.13683027,0.000144522,0.0050760806
1216,0.001366879931,0.0020579696,1.64E-05,0.00013497472
1217,0.2145705953,0.15989533,0.035238206,0.09659743
1218,0.03352077008,0.045450523,0.010158811,0.0184398
1219,0.9981412873,0.9964199,0.99990535,0.99998325
1220,0.0004023134733,0.0003541112,6.42E-05,0.0005081296
1221,0.999998814,0.9999957,1,1
1222,0.005510144534,0.007534109,5.29E-05,0.0001989603
1223,0.9982217467,0.9908595,0.99999714,0.99998116
1224,0.03586753115,0.024597563,0.0007469665,0.0022075772
1225,0.999972246,0.99983656,0.9999653,0.9999998
1226,0.9055659207,0.941445,0.9142878,0.99200726
1227,0.9999094853,0.9997157,0.99999666,0.9999944
1228,0.0002952841583,0.00021369755,1.81E-05,2.51E-05
1229,0.996214792,0.99648774,0.9999989,0.9999886
1230,0.9999174673,0.99932295,0.999985,0.999992
1231,0.2751723171,0.5712433,0.000727963,0.3892037
1232,0.1522140675,0.07472329,0.01837473,0.03502196
1233,0.9916714907,0.9852201,0.9999927,0.99976015
1234,0.999998676,0.9999941,1,1
1235,0.99980221,0.9994496,0.99999917,0.99999714
1236,0.0004833817186,0.00014957786,1.10E-05,3.63E-05
1237,0.000144773872,0.00013537705,4.21E-07,1.22E-05
1238,0.0007582172173,0.001884006,7.76E-06,7.27E-05
1239,0.2989369406,0.032340564,0.0018163163,0.074976146
1240,0.01104523747,0.011598833,1.75E-05,0.0010697842
1241,0.1076331534,0.109327324,0.0007010267,0.009233028
1242,0.9999116027,0.9995624,0.9995534,0.9999792
1243,0.09033738613,0.057390094,0.0007696886,0.0029386878
1244,0.001342214895,0.00059527904,7.93E-06,6.84E-05
1245,0.99999492,0.9999924,1,1
1246,0.1638472129,0.19622977,0.0607559,0.07804355
1247,0.0002051674718,0.00018374622,8.45E-07,8.49E-06
1248,0.4090489786,0.14336872,0.88454986,0.89888155
1249,0.999170104,0.9914402,0.9999764,0.9999709
1250,0.0746753422,0.040853217,0.005009928,0.06833428
1251,0.05678073793,0.040886343,0.012781016,0.022633612
1252,0.9999853887,0.9998483,0.99999976,0.9999999
1253,0.9879000847,0.98482126,0.99980146,0.99717736
1254,0.02433972751,0.02095496,0.015771559,0.023095667
1255,0.983317056,0.9943528,0.9980033,0.99975634
1256,0.99999386,0.9999908,1,1
1257,0.1949015453,0.20762128,0.040733505,0.2249532
1258,0.0001535799741,0.00044940412,7.73E-05,0.00022694468
1259,0.002997642289,0.0047461316,2.24E-05,0.00045847893
1260,0.0003788928779,0.00023015589,7.69E-06,2.64E-05
1261,0.04306967873,0.046254233,0.017869916,0.06774646
1262,0.06315376202,0.037281267,0.012722673,0.0030696392
1263,0.9991938633,0.9981121,0.99990666,0.99995345
1264,0.9998475667,0.99835575,0.9999721,0.9999987
1265,0.99888568,0.99577767,0.9999999,0.9998064
1266,0.0001271778029,0.00017011166,1.83E-06,1.89E-05
1267,0.000861763954,0.00087904185,0.00027220623,0.000513196
1268,0.0001522993876,0.00016250461,2.35E-06,1.92E-05
1269,0.9960604913,0.9881176,0.99999964,0.9998448
1270,0.9999787527,0.9998357,0.99999917,0.9999998
1271,0.999466646,0.9976894,0.9999989,0.99995327
1272,0.09764206813,0.030870706,0.0011132132,0.03842643
1273,0.001042796472,0.0016209036,4.81E-05,0.0006660223
1274,0.000646754084,0.00019997358,7.78E-05,0.00040632486
1275,0.747277952,0.7148792,0.9986714,0.8478091
1276,0.08185895524,0.053098813,0.00012162386,0.005902201
1277,0.999998796,0.9999976,1,1
1278,0.1056082719,0.037226394,0.04600943,0.029280424
1279,0.8157917387,0.8622769,0.19351533,0.9415902
1280,0.03909708248,0.023754619,0.05277875,0.012581617
1281,0.0002851940696,0.000107601285,4.52E-06,4.85E-05
1282,0.07848805812,0.4014183,0.00014067194,0.0037137568
1283,0.01295073042,0.012757629,6.33E-05,0.0006092489
1284,0.9993237167,0.98634386,0.99992216,0.99999845
1285,0.9674781893,0.93349785,0.6200536,0.9995037
1286,0.0006229271607,0.00037229806,8.24E-05,0.0005636811
1287,0.07283424399,0.06363627,0.00042062352,0.0029866695
1288,0.0005139648873,0.0003626421,0.0010193876,0.00086820126
1289,0.01820628232,0.06200119,9.47E-05,0.0022782087
1290,0.01211437792,0.040799752,0.006628956,0.0014914572
1291,0.9992459793,0.9941652,0.9998996,0.9999573
1292,0.02728148688,0.12746596,0.0013057814,0.0058728755
1293,0.95545514,0.9588599,0.6311395,0.9914154
1294,0.9911661213,0.94404876,0.9999379,0.9993707
1295,0.000473509232,0.0002092421,0.0003166207,0.0011327565
1296,0.02214496888,0.059348784,0.00039496322,0.00017216802
1297,0.0001629247468,0.00019554049,1.06E-05,1.47E-05
1298,0.1671509213,0.06809124,0.12164498,0.081816256
1299,0.03884215947,0.64377815,0.00018380281,0.0024619997
1300,0.9999003033,0.999771,0.99999654,0.99999976
1301,0.99932471,0.99953365,1,0.9999999
1302,0.07445311997,0.06205388,0.0006706969,0.0028588474
1303,0.9935660447,0.93814385,0.96346563,0.7340613
1304,0.9864326987,0.9293368,0.9998591,0.9999081
1305,0.1434132082,0.06692431,0.017452933,0.043273717
1306,0.05007836873,0.050275877,0.020034302,0.0065923333
1307,0.003587553834,0.0016656071,2.86E-05,5.91E-05
1308,0.070101808,0.035495922,0.07234832,0.03557521
1309,0.08806935287,0.035082966,0.020329088,0.05671209
1310,0.932060628,0.95724785,0.9997763,0.99938107
1311,0.0002633828891,0.0002021864,5.89E-06,2.90E-05
1312,0.001105242169,0.0018791407,4.91E-06,2.43E-05
1313,0.001507410721,0.0049734786,2.82E-05,0.0009974539
1314,0.0001745385563,8.37E-05,2.04E-06,2.21E-05
1315,0.998244488,0.98804474,1,0.999218
1316,0.001185433065,0.0054875165,0.00014905506,0.001465708
1317,0.999995114,0.9999907,1,1
1318,0.04291065708,0.058983438,3.15E-05,0.00017517805
1319,0.004427719093,0.014806755,6.69E-06,0.00011861324
1320,0.0910270578,0.044104226,0.07267361,0.058127195
1321,0.004113811321,0.008370839,5.76E-05,0.00016754866
1322,0.999994596,0.9999911,1,1
1323,0.9601917773,0.9338293,0.99295807,0.99995184
1324,0.00041740337,0.0004312992,0.00014016581,0.00041088462
1325,0.9999467233,0.9998387,0.9997625,0.9999996
1326,0.6069511247,0.5446158,0.056502692,0.8975706
1327,0.9969592127,0.9837594,0.9999578,0.99959725
1328,0.0710222199,0.016883507,0.0023483692,0.0056058764
1329,0.01751287785,0.16495007,0.0015967984,0.017599672
1330,0.0001377423898,0.00014388561,6.31E-06,2.26E-05
1331,0.0001864360073,7.18E-05,1.48E-06,2.95E-05
1332,0.0003123260868,0.00059337914,0.00010372456,0.00031340122
1333,0.0002715150509,0.0008273721,2.22E-05,0.0001475215
1334,0.9951336573,0.94487023,0.9911191,0.9994591
1335,0.0006727649065,0.0015259832,7.21E-06,4.60E-05
1336,0.1854176871,0.08219524,0.01707904,0.21169299
1337,0.9631023753,0.9344797,0.99940705,0.9932586
1338,0.9999206947,0.9997361,0.9999999,0.9999994
1339,0.0005508438305,0.00025292486,0.0003632166,0.00058183074
1340,0.0001747078386,0.00019665807,1.88E-06,1.38E-05
1341,0.991699442,0.9819478,0.9998375,0.9999416
1342,0.9982993253,0.9918176,0.99907994,0.9986092
1343,0.9990571893,0.997208,0.9961379,0.99999213
1344,0.9999945833,0.9999895,1,1
1345,0.0002564271653,0.00014828146,6.33E-06,6.57E-05
1346,0.000498930608,0.00022172183,3.87E-05,0.00040343404
1347,0.0629457252,0.053224564,0.026744597,0.050644368
1348,0.05242144087,0.18074213,0.010324243,0.015171289
1349,0.1607752933,0.08850757,0.042684037,0.10742992
1350,0.001021242109,0.004181884,7.06E-06,3.92E-05
1351,0.01169442527,0.0069206804,0.00019501853,0.0013503432
1352,0.0002340558836,0.00011396408,4.16E-06,1.35E-05
1353,0.9998384253,0.99981767,0.9999989,0.99999774
1354,0.9995630067,0.99204934,0.99999905,0.9999999
1355,0.03354639027,0.10005417,0.00044519868,0.011903673
1356,0.995295852,0.99223435,0.99997616,0.9997253
1357,0.0949367688,0.03847289,0.030000143,0.063435376
1358,0.0002023882963,0.00012562424,1.55E-06,3.71E-05
1359,0.999998732,0.99999595,1,1
1360,0.2753348836,0.25634462,0.03112337,0.18473777
1361,0.998958438,0.9910301,0.9999598,0.99994814
1362,0.0001854340198,0.00011751056,4.59E-06,2.16E-05
1363,0.0004679269747,0.0004062429,8.45E-05,0.00019177794
1364,0.02069931222,0.024723232,0.00045012886,0.004395634
1365,0.9935109567,0.9888805,0.9956844,0.99987966
1366,0.03620117293,0.05024451,0.016137823,0.009027481
1367,0.8323061013,0.97755665,0.9469726,0.99722564
1368,0.9999938487,0.99998575,1,0.9999982
1369,0.009142299637,0.03169792,0.0005397366,0.0024718046
1370,0.1437951846,0.026747905,0.00042107282,0.008634895
1371,0.0002828876869,0.00047196448,6.89E-05,0.00023952127
1372,0.0976559964,0.10703867,0.062791795,0.03180328
1373,0.04879589068,0.450312,0.003233076,0.0030809045
1374,0.999593778,0.996807,0.9999759,0.999964
1375,0.9523512973,0.9846481,0.99927217,0.999612
1376,0.04222635157,0.04515984,0.0056031407,0.02324158
1377,0.06001399123,0.012769781,6.80E-05,0.0034983158
1378,0.000466614966,0.0003992468,0.0001909353,0.00084009767
1379,0.0002883878197,0.00014876574,9.71E-07,3.08E-05
1380,0.989934626,0.89898205,0.99852824,0.9998373
1381,0.004960288268,0.011188276,4.66E-05,0.00068208575
1382,0.99999912,0.9999963,1,1
1383,0.0009495238387,0.0005200058,0.000132174,0.0009442866
1384,0.9634114087,0.87851936,0.9955504,0.9956856
1385,0.0001882686037,0.00018345565,4.53E-06,2.69E-05
1386,0.99992975,0.99981964,0.999997,0.9999928
1387,0.0003254485993,0.00011701137,8.44E-06,0.000121831894
1388,0.3635736472,0.14313477,0.022769224,0.19154114
1389,0.9995017507,0.9987489,0.9998266,0.99989223
1390,0.0003530124789,0.00044638664,0.0001995544,0.0003875494
1391,0.2650381843,0.2854213,0.01080599,0.14678559
1392,0.0040387888,0.00041451305,0.0007233064,0.0055517256
1393,0.9997778807,0.9998952,0.99999964,0.9999997
1394,0.06382934306,0.34960568,7.46E-05,0.0027204454
1395,0.9992353847,0.98940974,0.9999442,0.9999883
1396,0.07306454553,0.13157386,0.00042603665,0.0015791059
1397,0.999859524,0.9998361,0.99999976,0.9999969
1398,0.0006499604091,0.0016173497,1.13E-05,6.20E-05
1399,0.0005148697167,0.00076601654,9.76E-05,0.0014214218
1400,0.9995791733,0.9980515,0.9999815,0.9999991
1401,0.0002973536653,0.00040397793,8.05E-05,0.000277102
1402,0.6371551633,0.6506391,0.313597,0.8930471
1403,0.999998712,0.9999956,1,1
1404,0.0001618067694,0.00012566894,1.52E-06,2.71E-05
1405,0.0737344052,0.16982451,0.063591085,0.11214343
1406,0.8595098693,0.53641254,0.587993,0.9987947
1407,0.0004545132227,0.0007071793,0.00025677128,0.00039634109
1408,0.999493318,0.99813473,0.999466,0.99999297
1409,0.999994994,0.99999416,1,1
1410,0.9995239367,0.9924303,0.99992526,0.99985945
1411,0.001127708543,0.00052440166,4.99E-05,0.000106573105
1412,0.03546705228,0.10214623,0.000118863885,0.0007173121
1413,0.9998962433,0.99945414,0.99999344,0.9999809
1414,0.01617031507,0.06106689,0.0013290042,0.022415072
1415,0.999275968,0.99733734,0.9999974,0.9999823
1416,0.97726612,0.8776878,0.9993986,0.9910147
1417,0.999603344,0.999293,0.9999999,0.9999983
1418,0.9849154373,0.9747211,0.9896348,0.99828124
1419,0.9999667647,0.9998137,0.9998617,0.9999993
1420,0.9999709853,0.99981165,0.99996865,0.9999999
1421,0.1575785173,0.5250313,0.00017676436,0.0034013987
1422,0.3140598706,0.29883617,0.05682558,0.03528759
1423,0.999994444,0.9999916,1,1
1424,0.03552200587,0.1434726,0.007083511,0.033869684
1425,0.01841451224,0.01487498,5.96E-06,9.53E-05
1426,0.999997254,0.9999947,1,1
1427,0.5074108013,0.7096857,0.47894156,0.18629658
1428,0.9999941,0.99999213,1,1
1429,0.04124295287,0.047547035,0.00908754,0.037434638
1430,0.0001966453183,0.00016779453,3.11E-06,2.23E-05
1431,0.999995404,0.9999914,1,1
1432,0.000448800987,0.00044787675,0.00030127313,0.00017276406
1433,0.9997251853,0.9978293,0.999938,0.99999654
1434,0.002487228288,0.003179811,7.25E-05,0.00014433265
1435,0.0005752245573,0.00095680356,0.00025580954,0.00020053983
1436,0.000289628749,0.00016024709,5.44E-05,0.00013753772
1437,0.06670066548,0.080675766,0.0002339736,0.00041264296
1438,0.3835147259,0.47616088,0.046324037,0.01784265
1439,0.0007331486353,0.0013672188,4.85E-06,3.16E-05
1440,0.000198713885,0.00016849488,1.00E-05,3.95E-05
1441,0.0007104273751,0.00061260164,0.00014946438,0.00015851855
1442,0.01483417557,0.007691011,3.87E-05,0.00054100156
1443,0.0009356719413,0.00040242076,6.45E-05,0.00010368228
1444,0.00018046533,9.70E-05,3.42E-07,1.22E-05
1445,0.9965639007,0.98797715,0.99912626,0.9999796
1446,0.991219814,0.9973726,0.9999354,0.99998444
1447,0.00049181581,0.0003482327,0.00011670537,0.00024008751
1448,0.8686295033,0.92480165,0.99094146,0.3759444
1449,0.9939269207,0.98985714,0.99999404,0.99993217
1450,0.005707061595,0.013107792,3.26E-05,0.00030362606
1451,0.00742926,0.025931083,0.00048360444,0.0060633123
1452,0.9980628947,0.9553812,0.99997926,0.9999998
1453,0.03302518919,0.049539156,0.00042844727,0.00094905496
1454,0.02142973442,0.049777254,3.79E-05,0.0016330183
1455,0.0002444036279,0.00027582794,2.38E-06,4.14E-05
1456,0.01713579496,0.20481294,0.0013870528,0.019680768
1457,0.0002281379159,0.0021697283,2.78E-06,4.71E-05
1458,0.9985609727,0.99918926,0.99992585,0.99999756
1459,0.0415696502,0.054242134,0.027258616,0.013836712
1460,0.05440888437,0.31004685,0.00048474583,0.001011461
1461,0.0001967276672,0.00076796114,6.28E-05,0.00021702051
1462,0.0005875725347,0.00031950325,5.05E-05,0.0002194345
1463,0.1413187621,0.2173801,0.0010305233,0.09371358
1464,0.9986341773,0.99387467,0.99986315,0.9988441
1465,0.01495937287,0.025457524,0.04213089,0.12077308
1466,0.999998608,0.9999963,1,1
1467,0.9955777727,0.98408127,0.9919992,0.9997815
1468,0.067818177,0.049366556,0.000718103,0.0029310584
1469,0.999995186,0.99999154,1,1
1470,0.0446837026,0.03221315,0.0007367784,0.008628219
1471,0.1110934943,0.02996596,0.0012367052,0.044723272
1472,0.9874760047,0.9957719,0.99779165,0.99996316
1473,0.999889608,0.99984837,0.9999999,0.99999833
1474,0.9989054393,0.99490106,0.99967515,0.99997044
1475,0.000547691192,0.00017014891,0.00014081325,0.00047656894
1476,0.003369484291,0.004855983,3.17E-05,9.01E-05
1477,0.0002066143353,0.0006346032,2.43E-05,0.0002552867
1478,0.0009466091733,0.00047644228,0.00016126277,0.00033026934
1479,0.4653539807,0.4528571,0.09091946,0.71723115
1480,0.0976599088,0.030857421,0.0011199025,0.038425535
1481,0.0326175574,0.016950168,0.00026197542,0.0002809763
1482,0.0005856578966,0.0002136156,3.37E-06,5.83E-05
1483,0.9815010907,0.9094718,0.99105585,0.999908
1484,0.3960171835,0.64116955,0.2158238,0.9743586
1485,0.1288493762,0.13948573,0.0124572655,0.07314399
1486,0.02642132634,0.03689818,0.00015826001,0.0029688776
1487,0.000175443666,0.00016193837,1.86E-06,3.67E-05
1488,0.0002158370132,0.00013092905,1.86E-06,1.76E-05
1489,0.89752807,0.52981293,0.9970849,0.99992514
1490,0.001599151906,0.003702566,4.97E-05,0.00053602457
1491,0.0001487596217,0.000117987394,1.25E-06,1.53E-05
1492,0.0008619487373,0.00036171824,8.88E-05,0.0001206398
1493,0.2477193871,0.20995834,0.10275331,0.16759253
1494,0.0005241632447,0.00027503073,0.00016590189,0.0005348325
1495,0.9997912693,0.99758404,0.9999931,0.99999624
1496,0.000286222087,0.00015503913,1.12E-05,3.05E-05
1497,0.99999872,0.99999475,1,1
1498,0.001454462621,0.0013614297,0.0025107088,0.0011408925
1499,0.997622154,0.99620146,0.9159369,0.9839878
1500,0.9998256713,0.99970555,0.99999917,0.9999969
1501,0.9999988,0.9999967,1,1
1502,0.9999952953,0.9999935,1,1
1503,0.000373218456,0.0002984926,0.00010008261,0.0003246665
1504,0.0003900596883,0.00033076108,8.40E-05,0.0006054938
1505,0.001158577203,0.00055232644,0.00034950438,0.0008057952
1506,0.9996424953,0.9951746,0.9999496,0.99998885
1507,0.9434404307,0.87947327,0.9740893,0.9978551
1508,0.003488290465,0.008157253,0.0004405609,0.00027301908
1509,0.9978363573,0.9952131,0.9999987,0.9999938
1510,0.0679791588,0.076803304,0.038297504,0.025301784
1511,0.00080512271,0.00036878884,7.98E-05,0.00057020783
1512,0.001043522357,0.00037079304,0.00024295007,0.001529187
1513,0.1342944972,0.24553025,4.50E-05,0.0011175275
1514,0.06226431153,0.081746526,0.0374767,0.04576236
1515,0.0002718845004,0.00017807633,1.01E-05,2.31E-05
1516,0.9999758007,0.99980855,0.9999349,0.9999999
1517,0.9998523267,0.9998211,0.99999976,0.9999956
1518,0.999856606,0.9998575,0.9999988,0.99999726
1519,0.999941832,0.99954075,0.9999938,0.99999785
1520,0.999999006,0.99999714,1,1
1521,0.0002597209562,0.00011007488,5.91E-06,5.24E-05
1522,0.0001922549958,0.00023631752,6.94E-06,2.50E-05
1523,0.000245189118,0.00025635958,1.22E-05,2.62E-05
1524,0.0002000156951,0.0001611188,5.14E-06,2.13E-05
1525,0.0965950854,0.053472206,0.001604184,0.026487738
1526,0.0003596241127,0.00027287006,6.61E-05,9.13E-05
1527,0.001512508335,0.0043791234,1.57E-05,0.0001052618
1528,0.0002867317732,0.00015120953,4.40E-06,0.00010487437
1529,0.9994794113,0.9979722,0.99928313,0.99999285
1530,0.9965979893,0.9813396,0.99998665,0.99982864
1531,0.999893842,0.99856293,0.99992335,0.99984217
1532,0.009143201327,0.058967315,0.0014141633,0.0014744401
1533,0.9937444053,0.9909414,0.9999527,0.9999509
1534,0.02081726986,0.039529584,0.0005407072,0.0031159222
1535,0.075370269,0.23496084,0.0011825344,0.011301905
1536,0.9982292873,0.9928139,0.99928385,0.9996245
1537,0.01756251849,0.0058691353,0.0058808457,0.0017758012
1538,0.1012961791,0.44370487,0.040235724,0.06841871
1539,0.999144356,0.99888825,0.99999654,0.9999851
1540,0.508098196,0.2957211,0.22473373,0.730366
1541,0.9990697873,0.998621,0.99999905,0.9999931
1542,0.00188232263,0.0005442649,0.00025323845,0.0019212365
1543,0.300768224,0.26943395,0.069481015,0.10593018
1544,0.2513139977,0.22498395,0.13969387,0.054403186
1545,0.0002857155116,0.00011711568,3.84E-06,2.56E-05
1546,0.001484063635,0.0020788684,1.94E-05,0.00013762712
1547,0.2949929087,0.21746832,0.20669766,0.13147303
1548,0.0003700832553,0.00030284375,0.00017243931,0.0012004077
1549,0.9980945,0.98207116,0.99999154,0.9996015
1550,0.9997570487,0.9996866,0.9999826,0.99999624
1551,0.999785452,0.9998879,0.99999905,0.9999976
1552,0.9974800147,0.9989534,0.99953747,0.99999547
1553,0.0003102733195,0.00024834275,2.52E-06,4.34E-05
1554,0.17127417,0.08366543,0.00010397917,0.003255248
1555,0.0002997557171,0.00012587756,5.74E-06,7.82E-05
1556,0.3341320487,0.38906544,0.0008147769,0.49734518
1557,0.03065397937,0.019859254,0.008438347,0.0024950206
1558,0.05182572235,0.029413916,5.92E-05,0.0016421676
1559,0.4420989087,0.5039216,0.0012191534,0.007520646
1560,0.924938954,0.9857898,0.99981683,0.999611
1561,0.03129878905,0.037181206,0.017914081,0.0043910444
1562,0.0008445152622,0.00035186112,8.26E-05,0.00021323562
1563,0.5972660933,0.7357858,0.27989915,0.8528172
1564,0.0003979137136,0.00015608221,2.23E-05,8.24E-05
1565,0.99999444,0.99999213,1,1
1566,0.9998790327,0.99925023,0.9999821,0.9999973
1567,0.0002002724047,0.00031989068,5.87E-05,0.0004863441
1568,0.0004059111001,0.00018861145,1.34E-05,5.36E-05
1569,0.04652338307,0.056799747,0.016202688,0.031314015
1570,0.0607272684,0.036526732,0.04814927,0.06581372
1571,0.01590227858,0.017748892,0.00015913935,0.0010686517
1572,0.0003054546315,0.00032619387,1.83E-05,4.33E-05
1573,0.005593607773,0.011688344,3.02E-05,0.0010328591
1574,0.01463833598,0.01910162,9.89E-05,0.0011594296
1575,0.001486827939,0.0015114546,6.26E-06,6.60E-05
1576,0.008129074341,0.03828934,3.80E-05,0.0014311969
1577,0.999848252,0.999549,0.9998754,0.9999874
1578,0.960708728,0.9891712,0.9987924,0.9962784
1579,0.0005134582493,0.0002945885,0.00010288723,0.0004005432
1580,0.02020050871,0.041918047,0.005594093,0.0035575032
1581,0.99538172,0.96548086,0.99994004,0.99978745
1582,0.02022939255,0.0059352145,0.0037167473,0.00067460537
1583,0.003668019552,0.002379857,1.72E-05,9.50E-05
1584,0.999728486,0.9956353,0.9999777,0.9999982
1585,0.9978487347,0.9766108,0.9999298,0.9999591
1586,0.7745366293,0.969752,0.81681526,0.9550046
1587,0.009955173587,0.0024692342,0.003288489,0.010990292
1588,0.9997925387,0.9998353,0.9999999,0.99999994
1589,0.03135316145,0.054176606,0.015400404,0.026604116
1590,0.9987783133,0.9919296,0.9999925,0.9988474
1591,0.99996159,0.9997768,0.9997894,0.9999995
1592,0.01122594654,0.0627828,0.00014196543,0.0021532774
1593,0.01215872365,0.008447267,0.00022371799,0.0023053288
1594,0.000769652379,0.0029907897,6.11E-06,2.10E-05
1595,0.9912521007,0.99387693,1,0.9996666
1596,0.000128934893,0.000100426376,1.68E-06,2.31E-05
1597,0.000288965079,0.0003354773,1.09E-05,2.93E-05
1598,0.06198973626,0.16513132,0.005282449,0.0052493513
1599,0.9695692973,0.9485668,0.0017223795,0.64462084
1600,0.01390288281,0.024475679,0.005429245,0.022752434
1601,0.9995716587,0.9975525,0.9999982,0.99999815
1602,0.99999524,0.99999356,1,1
1603,0.0002037798348,0.00020605326,3.05E-06,1.26E-05
1604,0.1458073413,0.29123843,0.044383124,0.22917289
1605,0.992178174,0.98662466,0.99941564,0.9698955
1606,0.0002133239771,0.00016193092,7.51E-06,2.69E-05
1607,0.0001791258226,0.00012616068,4.47E-06,2.10E-05
1608,0.0002699959552,0.00018581748,1.03E-05,2.48E-05
1609,0.001072138564,0.00027161092,7.84E-05,0.0010155737
1610,0.115968301,0.6743753,0.044168666,0.46128762
1611,0.00139636723,0.00041320175,3.36E-05,7.13E-05
1612,0.02719028791,0.026628613,0.0016434195,0.0043926835
1613,0.9997084033,0.99886715,0.99999034,0.9999821
1614,0.009864896387,0.0037410334,0.007007322,0.003532946
1615,0.9997715193,0.99972343,0.9999275,0.9999706
1616,0.0008204162027,0.00029268116,0.0007687547,0.0016828775
1617,0.001076931264,0.0035920367,2.03E-05,6.44E-05
1618,0.999999,0.9999949,1,1
1619,0.2769259041,0.28919083,0.08235378,0.09400302
1620,0.466119818,0.949615,0.6469359,0.10371852
1621,0.06310207693,0.08747044,0.013970253,0.16829905
1622,0.997520028,0.9933119,0.9999542,0.9999963
1623,0.009506298505,0.017047435,5.01E-05,0.0012105405
1624,0.000886404504,0.00048831105,0.00017801498,0.0001398027
1625,0.999468434,0.99954623,0.99997675,0.9999987
1626,0.03477749863,0.054699443,1.12E-05,0.006011665
1627,0.9999746587,0.9997536,0.9999683,0.9999998
1628,0.0002398721947,0.00016638637,4.16E-06,5.99E-05
1629,0.0008594711647,0.0007867217,4.67E-05,9.66E-05
1630,0.9122073147,0.2241492,0.9546412,0.99910015
1631,0.000357455309,0.00017911941,8.55E-06,5.51E-05
1632,0.2426172424,0.15142497,8.68E-05,0.029731184
1633,0.15547952,0.087923616,0.01609191,0.0807074
1634,0.0001538991908,0.00021001697,4.96E-06,7.45E-06
1635,0.001322455598,0.0020602196,1.60E-05,0.00012490153
1636,0.9989473287,0.9954996,0.997809,0.9999889
1637,0.999998668,0.999996,1,1
1638,0.01180708621,0.024315812,0.00030293153,0.0020263195
1639,0.03029113976,0.1272079,0.0005246233,0.0027041435
1640,0.6084010123,0.52842903,0.08990921,0.41927177
1641,0.9978576547,0.9859015,0.9999063,0.9996966
1642,0.000893652438,0.0005396828,0.00010146338,0.0003825426
1643,0.0004134019213,0.0002830252,0.00012516265,0.00022906065
1644,0.06949031853,0.071573,0.04471121,0.019931793
1645,0.003162052131,0.0036455467,0.00012637307,0.0016031563
1646,0.000635019932,0.00058490783,9.32E-05,0.00051289797
1647,0.07818208008,0.27998573,0.00029745183,0.0007186532
1648,0.9999272947,0.99968857,0.9999999,0.9999989
1649,0.9996575593,0.997594,0.99988997,0.99999344
1650,0.001935456189,0.000559628,6.82E-05,0.00036099553
1651,0.999995286,0.9999932,1,1
1652,0.0005782465147,0.00044432282,8.61E-05,0.0005592406
1653,0.1812823473,0.631299,0.13384262,0.1350866
1654,0.02865026576,0.061614223,0.022164678,0.009753108
1655,0.001041503758,0.003817737,0.00041710658,0.00047299266
1656,0.08111259067,0.31348735,0.00019600839,0.0021758378
1657,0.07334801427,0.10914596,0.00043727458,0.04287243
1658,0.0002742381293,0.00058663636,7.84E-05,0.00025120378
1659,0.078219588,0.34685215,0.002989976,0.006248504
1660,0.91326587,0.9257453,0.99999344,0.99999976
1661,0.0003085597625,0.0021471903,7.48E-06,2.43E-05
1662,0.0002174893168,0.00017529726,7.35E-06,1.32E-05
1663,0.9993040867,0.9930192,0.999982,0.99999094
1664,0.000282952332,0.00039322674,7.70E-05,0.00015419722
1665,0.0002680767927,0.00019536912,1.81E-06,1.98E-05
1666,0.999998808,0.99999523,1,1
