Id,X1-H,"Best
",X-4-1.8,X-3-1,RNN,XG3k,Lightgbm
1548,0.101508245,0.1636704947,0.070311174,0.086226135,1.19E-01,0.1697541225,2.46E-01
1549,0.020804018,0.1017154947,0.016191442,0.031610593,1.62E-01,0.104902009,5.03E-02
1550,0.27263921,0.2413238466,0.29117423,0.32199165,2.26E-01,0.285319605,2.65E-01
1551,0.05668404,0.2372885982,0.036092233,0.07283723,3.54E-01,0.19234202,9.55E-02
1552,0.033425674,0.09580585984,0.039070733,0.045899387,1.17E-01,0.106712837,9.02E-02
1553,0.18969479,0.1596214062,0.21385172,0.24643885,1.51E-01,0.238347395,1.76E-01
1554,0.11907413,0.1217595803,0.10790235,0.08485165,6.76E-02,0.159537065,1.64E-01
1555,0.1308607,0.1523133029,0.09025287,0.113409534,1.32E-01,0.18243035,1.33E-01
1556,0.37453404,0.5030864633,0.36051786,0.31805608,5.23E-01,0.42976702,4.44E-01
1557,0.042465366,0.1369261645,0.038027175,0.057008844,1.84E-01,0.144732683,8.63E-02
1558,0.43386236,0.406586392,0.35275868,0.4362405,3.38E-01,0.42943118,4.17E-01
1559,0.7623925,0.6191706132,0.70190465,0.8401835,5.35E-01,0.66719625,6.55E-01
1560,0.0042362423,0.1418768938,0.0034263942,0.0052241916,2.65E-01,0.1216181212,1.97E-02
1561,0.008782247,0.1038160083,0.011073425,0.0125662,1.86E-01,0.1028911235,2.56E-02
1562,0.022222616,0.1424642385,0.018840745,0.019808922,2.47E-01,0.129111308,4.89E-02
1563,0.25116745,0.2876265086,0.26300007,0.30304614,3.14E-01,0.304083725,2.37E-01
1564,0.0064298497,0.09647126622,0.0071671205,0.00807356,1.63E-01,0.1017149249,3.65E-02
1565,0.042262815,0.1113114508,0.037088573,0.056323346,1.39E-01,0.1286314075,6.23E-02
1566,0.006743668,0.06537771862,0.006377101,0.009623836,1.07E-01,0.081371834,2.86E-02
1567,0.0112913,0.05310022803,0.010413303,0.015769308,7.22E-02,0.08214565,3.76E-02
1568,0.032645576,0.08522879597,0.03385952,0.037395164,1.18E-01,0.112322788,5.13E-02
1569,0.0057377187,0.1143718865,0.0076641897,0.009873997,2.13E-01,0.1068688594,2.12E-02
1570,0.009655014,0.1191495213,0.010744853,0.014328882,2.11E-01,0.110827507,3.63E-02
1571,0.22524397,0.199310604,0.28398386,0.2582773,1.68E-01,0.250121985,2.48E-01
1572,0.096465655,0.2270990673,0.113784835,0.11908008,3.21E-01,0.2067328275,1.68E-01
1573,0.002953476,0.05456966425,0.0028010504,0.003755194,9.76E-02,0.073976738,1.40E-02
1574,0.19666222,0.2458237133,0.16791908,0.1681319,3.44E-01,0.27533111,1.37E-01
1575,0.005418648,0.07749958364,0.007680907,0.008008152,1.38E-01,0.088209324,2.02E-02
1576,0.15868954,0.1724611529,0.13696046,0.14684618,1.44E-01,0.21184477,2.15E-01
1577,0.16443135,0.2370721807,0.16454199,0.19343247,2.02E-01,0.225715675,2.90E-01
1578,0.0026850835,0.07127621507,0.0035951608,0.0042054765,1.29E-01,0.08234254175,1.70E-02
1579,0.06672455,0.147215477,0.069996014,0.075928494,1.59E-01,0.155362275,1.18E-01
1580,0.14426823,0.3189140832,0.13935193,0.14359558,4.10E-01,0.263634115,2.32E-01
1581,0.0025434657,0.060010968,0.0036516755,0.0037277897,1.03E-01,0.07577173285,1.87E-02
1582,0.009680085,0.07450366106,0.010349738,0.011886202,1.21E-01,0.0908400425,3.22E-02
1583,0.049436282,0.2401128347,0.057541568,0.070452474,2.93E-01,0.182218141,1.65E-01
1584,0.024839928,0.07448129467,0.018387038,0.023197772,1.09E-01,0.101919964,4.20E-02
1585,0.03340284,0.09554362568,0.033298336,0.0397244,1.10E-01,0.11520142,9.17E-02
1586,0.018610215,0.1060633899,0.016752759,0.030868841,1.28E-01,0.1068051075,7.02E-02
1587,0.0060656676,0.06024574246,0.0042484626,0.006104251,1.01E-01,0.0795328338,2.15E-02
1588,0.0056854277,0.06120519154,0.007240328,0.008982068,1.03E-01,0.07834271385,2.13E-02
1589,0.008443178,0.07504058891,0.009623699,0.010853541,1.21E-01,0.088221589,3.34E-02
1590,0.004968899,0.06395339283,0.0046292986,0.0059898337,9.96E-02,0.0879844495,2.86E-02
1591,0.073440984,0.1058941376,0.05541907,0.06057127,1.21E-01,0.147720492,8.24E-02
1592,0.021366913,0.1803062737,0.02164578,0.03151242,2.88E-01,0.1551834565,7.88E-02
1593,0.0022375279,0.06554780568,0.002610839,0.0044041425,1.12E-01,0.07861876395,2.27E-02
1594,0.004783891,0.08194911401,0.0051204655,0.0075476714,1.44E-01,0.0883919455,2.03E-02
1595,0.009515677,0.07566508715,0.007821514,0.013026197,1.06E-01,0.0912578385,5.47E-02
1596,0.73045707,0.6361946006,0.7374824,0.7537687,5.33E-01,0.660728535,6.49E-01
1597,0.44646055,0.4829921005,0.3781303,0.50602305,4.46E-01,0.474730275,5.04E-01
1598,0.051912326,0.2491311239,0.03444741,0.047326628,4.05E-01,0.200456163,1.06E-01
1599,0.5394029,0.4289849346,0.49987215,0.5456248,1.86E-01,0.44970145,6.92E-01
1600,0.0098833665,0.06587004424,0.01035421,0.011220187,1.06E-01,0.08294168325,3.26E-02
1601,0.05377574,0.1138864374,0.038477324,0.04130747,1.64E-01,0.13788787,6.50E-02
1602,0.0019078457,0.06438873276,0.00241752,0.0032258253,1.08E-01,0.07695392285,2.79E-02
1603,0.8043667,0.5332784008,0.8463324,0.84551215,3.65E-01,0.66518335,7.46E-01
1604,0.0037772835,0.05755134738,0.0056284927,0.0073553533,9.60E-02,0.07638864175,2.14E-02
1605,0.009401124,0.07275591235,0.008865999,0.014992912,1.23E-01,0.092200562,2.73E-02
1606,0.49817643,0.2377891242,0.47095147,0.36356857,1.72E-01,0.391088215,3.03E-01
1607,0.07910853,0.2146676552,0.07622716,0.09197548,1.91E-01,0.169554265,2.05E-01
1608,0.012356548,0.0716927771,0.013907008,0.016689353,1.11E-01,0.093678274,3.08E-02
1609,0.009519882,0.06299666153,0.007775078,0.012500057,1.01E-01,0.085259941,2.40E-02
1610,0.2632658,0.202808254,0.3138966,0.20305389,1.91E-01,0.2761329,2.51E-01
1611,0.021268608,0.1506202025,0.017765712,0.022195634,1.99E-01,0.131134304,1.22E-01
1612,0.049176384,0.2398432949,0.043673716,0.040898256,3.91E-01,0.198088192,1.05E-01
1613,0.26964128,0.3890246802,0.21850649,0.22012809,3.72E-01,0.37432064,3.83E-01
1614,0.2305599,0.4279206399,0.19002381,0.2206432,4.88E-01,0.35127995,3.59E-01
1615,0.76859456,0.6710026483,0.74207926,0.6913557,5.82E-01,0.68829728,7.98E-01
1616,0.10845508,0.1750391212,0.081483215,0.13978973,1.22E-01,0.17372754,2.63E-01
1617,0.64812744,0.3747056745,0.5771034,0.55584496,1.48E-01,0.49356372,7.09E-01
1618,0.04847366,0.1899478957,0.05478816,0.048347667,3.03E-01,0.17023683,7.56E-02
1619,0.008782896,0.08078444001,0.009472734,0.012037523,1.22E-01,0.089891448,4.46E-02
1620,0.009449137,0.06247339952,0.012209238,0.017879969,1.03E-01,0.0962245685,2.17E-02
1621,0.11513249,0.1655995735,0.1070503,0.11463799,2.36E-01,0.198566245,8.69E-02
1622,0.05661329,0.2636445884,0.04836445,0.09807331,3.72E-01,0.212306645,1.50E-01
1623,0.03438023,0.1039765634,0.03159261,0.03506556,1.50E-01,0.115690115,5.66E-02
1624,0.023620049,0.1424760071,0.025003672,0.046590593,2.17E-01,0.1328100245,7.64E-02
1625,0.40841302,0.413600911,0.41277894,0.3682914,4.10E-01,0.41120651,4.62E-01
1626,0.0031830794,0.07765281905,0.0031386602,0.0039332467,1.40E-01,0.0860915397,1.85E-02
1627,0.013059224,0.1090073322,0.010765984,0.020855704,1.67E-01,0.107529612,4.44E-02
1628,0.025898641,0.1564714941,0.04011727,0.055871602,2.38E-01,0.1459493205,7.16E-02
1629,0.019395001,0.08235057503,0.029175824,0.024216391,1.17E-01,0.0991975005,5.22E-02
1630,0.21223676,0.3132047455,0.1953501,0.22921467,3.68E-01,0.31211838,2.08E-01
1631,0.01881728,0.07825164361,0.023590954,0.028044663,1.25E-01,0.09140864,3.42E-02
1632,0.062097877,0.1482016474,0.06243199,0.08207848,1.86E-01,0.1495489385,1.48E-01
1633,0.060884535,0.1530554488,0.05823893,0.0673012,2.02E-01,0.1584422675,1.17E-01
1634,0.031571608,0.09148587215,0.035616815,0.04866525,1.14E-01,0.115785804,6.04E-02
1635,0.18861346,0.1702437424,0.20101747,0.17906101,1.13E-01,0.20430673,2.26E-01
1636,0.18574819,0.2212472861,0.1642227,0.19140431,1.31E-01,0.206374095,3.53E-01
1637,0.38197026,0.226853489,0.43946534,0.40607467,1.44E-01,0.32148513,2.90E-01
1638,0.007547074,0.1379154953,0.0080025485,0.016155986,2.48E-01,0.119773537,3.22E-02
1639,0.015162049,0.08267889657,0.011524735,0.0128649585,1.06E-01,0.1040810245,6.03E-02
1640,0.011921545,0.0676517804,0.015280135,0.0128798215,1.08E-01,0.0874607725,3.42E-02
1641,0.035912953,0.1038251252,0.030967066,0.033486303,1.35E-01,0.1219564765,8.78E-02
1642,0.0046349433,0.05991099686,0.0052112164,0.0066261543,1.05E-01,0.07881747165,1.84E-02
1643,0.030697744,0.135398663,0.033701457,0.055419274,2.13E-01,0.135348872,5.29E-02
1644,0.010676998,0.0874801984,0.0077172234,0.013547174,1.50E-01,0.097838499,2.82E-02
1645,0.006962537,0.07034146501,0.010107474,0.009954553,1.19E-01,0.0839812685,2.54E-02
1646,0.0025071537,0.124194669,0.0028149483,0.0040913858,2.35E-01,0.1092535769,1.72E-02
1647,0.04326176,0.1087174766,0.04028844,0.04734503,1.37E-01,0.12163088,1.05E-01
1648,0.029753527,0.1182606072,0.031857647,0.04897768,1.26E-01,0.1333767635,1.11E-01
1649,0.005448283,0.06775404732,0.0049238782,0.006523487,1.15E-01,0.0837241415,2.50E-02
1650,0.027146816,0.1707826553,0.024664003,0.02933884,2.86E-01,0.151573408,5.48E-02
1651,0.080849096,0.2129147753,0.08934416,0.108927384,2.83E-01,0.190424548,1.44E-01
1652,0.0034731668,0.07400184111,0.004677005,0.00707779,1.30E-01,0.0847365834,1.79E-02
1653,0.13335076,0.2884432458,0.17941926,0.194276,3.86E-01,0.24567538,1.64E-01
1654,0.0015690675,0.06691025664,0.0016988062,0.0027056218,1.20E-01,0.08128453375,1.46E-02
1655,0.044529546,0.1074744908,0.042368285,0.054947272,1.51E-01,0.119264773,7.79E-02
1656,0.59887177,0.4782021319,0.58158886,0.5584243,4.08E-01,0.530435885,5.59E-01
1657,0.0015410384,0.05622398239,0.001735112,0.00262115,9.85E-02,0.0737705192,1.65E-02
1658,0.016899612,0.07824715524,0.016800303,0.01797592,1.09E-01,0.097449806,4.88E-02
1659,0.086397484,0.1739606562,0.11351542,0.099827185,1.92E-01,0.167198742,1.99E-01
1660,0.89304984,0.7529276761,0.8779335,0.88033116,6.31E-01,0.78452492,8.83E-01
1661,0.004634499,0.09161907375,0.0051193815,0.0072970167,1.66E-01,0.0943172495,1.91E-02
1662,0.030665953,0.1491375568,0.023385027,0.03750834,2.29E-01,0.1473329765,7.63E-02
1663,0.007627131,0.08771856942,0.008247852,0.012735838,1.57E-01,0.0983135655,1.97E-02
1664,0.07037367,0.1112857342,0.0710236,0.0826091,1.28E-01,0.136686835,9.16E-02
1665,0.05597611,0.2013331315,0.048472874,0.05919863,2.99E-01,0.183488055,9.84E-02
1666,0.10236933,0.1508182934,0.06903578,0.09042458,1.34E-01,0.183184665,1.83E-01
1667,0.014461493,0.08557577957,0.014880558,0.01680329,1.44E-01,0.0992307465,3.00E-02
1668,0.005478645,0.06517349581,0.006032192,0.007567394,1.10E-01,0.0832393225,2.05E-02
1669,0.043348175,0.2426220761,0.039106097,0.07008217,3.68E-01,0.1936740875,8.96E-02
1670,0.0021997537,0.05785154474,0.0025894635,0.0037184407,1.04E-01,0.07609987685,1.38E-02
1671,0.01220298,0.06929733118,0.013856764,0.017595008,1.05E-01,0.08760149,3.79E-02
1672,0.11504091,0.1663249854,0.08579857,0.12699664,1.70E-01,0.174020455,1.59E-01
1673,0.031197429,0.08193008484,0.03918352,0.03635392,1.10E-01,0.1060987145,5.81E-02
1674,0.23920646,0.2721932677,0.2402319,0.26421827,1.66E-01,0.27060323,4.20E-01
1675,0.35857424,0.3839687169,0.3186589,0.3177721,4.66E-01,0.38628712,3.57E-01
1676,0.009641865,0.0938731759,0.011981664,0.016429963,1.59E-01,0.1028209325,3.42E-02
1677,0.0022208889,0.05110027777,0.0019082457,0.0038087284,8.30E-02,0.07461044445,2.32E-02
1678,0.024232043,0.07188412093,0.02080093,0.02001636,1.09E-01,0.0971160215,4.24E-02
1679,0.06196194,0.1361016043,0.050946105,0.06948976,1.93E-01,0.15298097,6.97E-02
1680,0.003443538,0.06306669315,0.004464618,0.0046441876,1.00E-01,0.076221769,2.67E-02
1681,0.040191896,0.1078130132,0.038538434,0.043271568,1.23E-01,0.120595948,1.04E-01
1682,0.012147084,0.08717046486,0.015338883,0.015293723,1.51E-01,0.098073542,2.13E-02
1683,0.96575105,0.719775305,0.97652197,0.9506009,5.33E-01,0.801375525,8.92E-01
1684,0.004215615,0.05995097096,0.002936022,0.005565146,9.62E-02,0.0786078075,2.60E-02
1685,0.0061625782,0.05993425371,0.005380954,0.008306252,1.02E-01,0.0800812891,2.00E-02
1686,0.04562175,0.1493503902,0.02628078,0.07292807,1.92E-01,0.145310875,1.18E-01
1687,0.0034348175,0.06450657459,0.0050043184,0.0064272615,1.05E-01,0.07871740875,2.70E-02
1688,0.030444155,0.1007648406,0.02382637,0.027716776,1.43E-01,0.1207220775,7.65E-02
1689,0.15272056,0.2955163395,0.119112745,0.16708037,3.61E-01,0.25586028,2.32E-01
1690,0.011388755,0.07336798981,0.013171665,0.01722243,1.17E-01,0.0921943775,3.94E-02
1691,0.056583714,0.2048568122,0.06855801,0.08362344,3.11E-01,0.174791857,1.19E-01
1692,0.034875978,0.1040829452,0.052275103,0.039923266,1.33E-01,0.118437989,7.81E-02
1693,0.08798413,0.158006462,0.09610235,0.08655372,2.13E-01,0.176992065,1.04E-01
1694,0.036063816,0.1302079249,0.023526277,0.040597748,1.62E-01,0.134531908,7.97E-02
1695,0.019844927,0.07842458149,0.01303633,0.02236123,1.01E-01,0.0974224635,4.85E-02
1696,0.09326175,0.1328447494,0.09300465,0.0989167,1.53E-01,0.168630875,1.45E-01
1697,0.0028569705,0.07275645591,0.0037153934,0.0058021913,1.33E-01,0.08442848525,1.51E-02
1698,0.018232826,0.1563705077,0.02118927,0.021530949,2.47E-01,0.135116413,6.41E-02
1699,0.93082845,0.8005409507,0.9219138,0.92398715,6.57E-01,0.820914225,9.31E-01
1700,0.4880032,0.5169906349,0.4633813,0.42091656,4.50E-01,0.4780016,6.00E-01
1701,0.230268,0.2947790353,0.23598135,0.2658719,3.27E-01,0.292134,2.62E-01
1702,0.024034709,0.1288395896,0.01955783,0.023967128,2.16E-01,0.1260173545,4.42E-02
1703,0.037853457,0.1155941093,0.056765668,0.042776182,1.17E-01,0.1249267285,8.15E-02
1704,0.0030552181,0.05087362809,0.0040053227,0.0056015393,8.69E-02,0.07352760905,1.66E-02
1705,0.0013737484,0.05534531503,0.0012266829,0.001878676,9.87E-02,0.0746868742,1.46E-02
1706,0.117003515,0.3093368931,0.077653356,0.10938716,4.03E-01,0.2445017575,2.27E-01
1707,0.0023773552,0.08051285357,0.0019546463,0.0041164397,1.45E-01,0.0871886776,1.73E-02
1708,0.081364594,0.1150597702,0.06511611,0.09202802,1.31E-01,0.156682297,9.93E-02
1709,0.03756207,0.1697270784,0.03985285,0.037811697,2.29E-01,0.145281035,1.20E-01
1710,0.013755627,0.09884086429,0.014757082,0.021377033,1.65E-01,0.1028778135,3.94E-02
1711,0.12057845,0.1911270401,0.11266732,0.08083919,2.56E-01,0.198289225,1.39E-01
1712,0.078832604,0.1321355471,0.057394605,0.07846074,1.46E-01,0.158416302,1.26E-01
1713,0.30515182,0.2757255088,0.36003944,0.291675,2.82E-01,0.31257591,2.65E-01
1714,0.08374584,0.1996070577,0.08710272,0.102794245,2.90E-01,0.19637292,1.44E-01
1715,0.029653609,0.1173868741,0.03183474,0.0388469,2.01E-01,0.1183268045,3.93E-02
1716,0.7936006,0.5887876775,0.7349739,0.76464444,3.51E-01,0.6613003,7.70E-01
1717,0.0014810477,0.06065533481,0.0015303774,0.0026105223,1.08E-01,0.07724052385,1.48E-02
1718,0.020797944,0.09511459835,0.021505032,0.025492959,1.48E-01,0.106398972,5.05E-02
1719,0.0053215013,0.06694952799,0.0060331766,0.008073638,1.10E-01,0.08566075065,2.78E-02
1720,0.0038986467,0.1213578737,0.00473527,0.006501313,2.13E-01,0.1054493234,3.66E-02
1721,0.08047673,0.1672186587,0.058774047,0.061823126,2.44E-01,0.177738365,7.69E-02
1722,0.041879825,0.1690244508,0.023587648,0.025833413,2.40E-01,0.1469399125,1.18E-01
1723,0.106798485,0.1899259064,0.06208415,0.07810565,1.89E-01,0.1958992425,1.90E-01
1724,0.009698355,0.06384362053,0.011027479,0.015333017,9.91E-02,0.0808491775,3.35E-02
1725,0.0052604475,0.06901863332,0.0046706772,0.006680357,1.21E-01,0.08413022375,2.21E-02
1726,0.013316387,0.07286597195,0.011306359,0.014058957,1.10E-01,0.0906581935,3.80E-02
1727,0.03601451,0.1046165422,0.04342079,0.043705083,1.36E-01,0.114507255,8.31E-02
1728,0.24340928,0.2447992965,0.23053917,0.19851747,1.88E-01,0.28020464,3.37E-01
1729,0.03672119,0.09630451844,0.0453746,0.05746096,1.38E-01,0.123860595,6.69E-02
1730,0.35689393,0.2791384248,0.32292253,0.29613966,1.96E-01,0.326946965,2.62E-01
1731,0.3515729,0.2861316358,0.2871053,0.2843558,2.52E-01,0.32578645,3.50E-01
1732,0.0067485953,0.06927222742,0.0056828046,0.010203622,1.07E-01,0.08737429765,3.96E-02
1733,0.026913324,0.08368842209,0.025534922,0.03656018,1.08E-01,0.106956662,5.20E-02
1734,0.0051068794,0.0678801133,0.0037264235,0.007128996,1.16E-01,0.0840534397,2.31E-02
1735,0.013776502,0.08291298765,0.016593937,0.019946376,1.14E-01,0.100888251,5.99E-02
1736,0.29936546,0.2397165382,0.21194582,0.2153289,2.49E-01,0.31718273,2.64E-01
1737,0.0058593424,0.07409958894,0.0046029054,0.0059561487,1.27E-01,0.0879296712,2.60E-02
1738,0.117247716,0.2928638913,0.11662074,0.13349435,4.12E-01,0.243123858,2.04E-01
1739,0.040514715,0.1969522188,0.02853874,0.04537204,2.83E-01,0.1772573575,1.17E-01
1740,0.40242577,0.3480381585,0.42499924,0.42216858,3.77E-01,0.401212885,2.43E-01
1741,0.016153585,0.08897632198,0.013774516,0.022494052,1.30E-01,0.1030767925,5.02E-02
1742,0.01940836,0.1158740652,0.016797582,0.02606285,1.76E-01,0.12370418,6.09E-02
1743,0.25865993,0.369466979,0.18654709,0.36366123,3.26E-01,0.342829965,4.12E-01
1744,0.006633698,0.08654665726,0.0053797606,0.007556629,1.54E-01,0.095816849,2.38E-02
1745,0.0074012848,0.09756808001,0.007915477,0.012171729,1.55E-01,0.1002006424,4.47E-02
1746,0.0052164053,0.0762052358,0.005045015,0.008153119,1.18E-01,0.08910820265,3.82E-02
1747,0.741403,0.68816235,0.6839305,0.7067902,6.61E-01,0.6817015,7.34E-01
1748,0.16076511,0.2819911964,0.12884967,0.14456469,2.07E-01,0.224382555,4.78E-01
1749,0.023818215,0.08583589215,0.02559134,0.032755397,1.24E-01,0.1029091075,5.47E-02
1750,0.021853706,0.1391139486,0.027721565,0.029352674,2.02E-01,0.132926853,6.23E-02
1751,0.013064134,0.1222903169,0.016131733,0.023069743,2.14E-01,0.113532067,3.11E-02
1752,0.65945256,0.4327363583,0.60412514,0.5804587,3.45E-01,0.55172628,4.93E-01
1753,0.0038560673,0.05628862008,0.004852077,0.0061564036,9.55E-02,0.07692803365,1.99E-02
1754,0.030000884,0.08052108748,0.033845056,0.03228249,1.15E-01,0.106500442,6.09E-02
1755,0.20705076,0.3483698153,0.16337588,0.15350053,3.43E-01,0.29702538,3.09E-01
1756,0.04580149,0.1309344439,0.03173279,0.04571806,1.48E-01,0.125400745,1.16E-01
1757,0.9937385,0.8720274552,0.995306,0.9926934,7.66E-01,0.88386925,9.76E-01
1758,0.01667669,0.08405920254,0.01020731,0.01749651,1.41E-01,0.095838345,3.29E-02
1759,0.06361201,0.1776556523,0.070768215,0.077996224,2.06E-01,0.154306005,1.29E-01
1760,0.09966751,0.2003079873,0.08229307,0.07141958,2.77E-01,0.195333755,1.27E-01
1761,0.008795662,0.08554293956,0.010642908,0.012811959,1.50E-01,0.093397831,2.40E-02
1762,0.13285522,0.1701549821,0.09500333,0.12244198,1.65E-01,0.19742761,1.63E-01
1763,0.0017097534,0.0493286622,0.0013169107,0.0022737395,8.44E-02,0.0703548767,1.60E-02
1764,0.042892385,0.1189254206,0.041158393,0.060477365,1.02E-01,0.1249461925,1.31E-01
1765,0.0017536802,0.05513797109,0.00096862484,0.0018723228,9.66E-02,0.0743768401,1.49E-02
1766,0.42585653,0.3263559011,0.30929938,0.30647975,2.92E-01,0.397928265,3.94E-01
1767,0.18632516,0.2886448573,0.22195792,0.20543407,3.71E-01,0.28166258,1.56E-01
1768,0.0030941472,0.06893825628,0.0030797962,0.0041713323,1.22E-01,0.0825470736,1.85E-02
1769,0.074301556,0.1446310421,0.119637,0.074789464,1.36E-01,0.180150778,1.42E-01
1770,0.015060936,0.07541790998,0.009470567,0.016336944,1.10E-01,0.092030468,3.40E-02
1771,0.0056322156,0.0922714322,0.007344802,0.007921315,1.63E-01,0.0928161078,2.22E-02
1772,0.033821616,0.1249632371,0.030128274,0.049146272,1.59E-01,0.131410808,9.83E-02
1773,0.015254843,0.08118477045,0.013032341,0.017713184,1.23E-01,0.0941274215,4.76E-02
1774,0.59781903,0.498200028,0.5601848,0.5557857,4.43E-01,0.556909515,5.57E-01
1775,0.023348175,0.2086564115,0.030332893,0.028929379,3.47E-01,0.1596740875,8.89E-02
1776,0.44877225,0.3474471439,0.4591956,0.4048835,2.43E-01,0.418386125,4.40E-01
1777,0.8526438,0.8583690977,0.799554,0.8849043,7.91E-01,0.8108219,9.07E-01
1778,0.007604271,0.08244596112,0.008259409,0.012377879,1.39E-01,0.0918021355,3.24E-02
1779,0.00503396,0.07379972609,0.003215067,0.005836078,1.25E-01,0.08801698,2.68E-02
1780,0.06876578,0.1563050831,0.07381322,0.08287491,1.64E-01,0.15088289,1.54E-01
1781,0.01108978,0.09545349932,0.0071572275,0.012573571,1.59E-01,0.09904489,3.92E-02
1782,0.99357355,0.9619269449,0.9953062,0.99050844,9.47E-01,0.927786775,9.73E-01
1783,0.013940908,0.09656062818,0.017759698,0.019191666,1.47E-01,0.103470454,4.86E-02
1784,0.0125704985,0.08831144153,0.015351286,0.015238287,1.52E-01,0.09678524925,3.15E-02
1785,0.16433418,0.2018381466,0.11756326,0.111043006,1.84E-01,0.21216709,2.41E-01
1786,0.1595544,0.2148905428,0.15079342,0.1520076,1.96E-01,0.2272772,1.75E-01
1787,0.26020274,0.1409495005,0.2920454,0.28209823,1.28E-01,0.27260137,1.54E-01
1788,0.014008693,0.10513063,0.016915638,0.019518692,1.38E-01,0.1080043465,7.95E-02
1789,0.474509,0.4371559228,0.35069442,0.42464864,4.51E-01,0.4667545,3.94E-01
1790,0.0040854486,0.1116313906,0.0028918462,0.004723309,2.01E-01,0.1055427243,2.26E-02
1791,0.026735198,0.1236587156,0.027331699,0.036803354,1.77E-01,0.124867599,6.76E-02
1792,0.024641117,0.07507657797,0.020777475,0.02920384,1.00E-01,0.1073205585,5.43E-02
1793,0.004373997,0.0606534673,0.002681335,0.00464518,1.03E-01,0.0791869985,1.97E-02
1794,0.06583242,0.199366312,0.13090342,0.106395304,2.59E-01,0.17341621,1.22E-01
1795,0.003983029,0.06489653147,0.004144983,0.004531619,1.10E-01,0.0789915145,2.62E-02
1796,0.024046697,0.1007355447,0.032576337,0.030817764,1.41E-01,0.1040233485,5.74E-02
1797,0.0044944747,0.05087741485,0.0046169152,0.0059367116,8.26E-02,0.07224723735,2.03E-02
1798,0.37656742,0.3297846611,0.35572386,0.35731936,1.97E-01,0.34878371,5.38E-01
1799,0.0480731,0.1174240278,0.044781335,0.03853318,1.26E-01,0.12303655,1.18E-01
1800,0.08783797,0.2097703941,0.070847794,0.08050635,2.18E-01,0.194918985,1.90E-01
1801,0.120814145,0.2180807793,0.112987265,0.106412366,2.35E-01,0.1924070725,2.65E-01
1802,0.0010103694,0.05776574941,0.0010441906,0.001883293,1.03E-01,0.0745051847,1.47E-02
1803,0.011987219,0.06938104572,0.010457164,0.011363478,9.40E-02,0.0934936095,4.69E-02
1804,0.011435856,0.07866967963,0.0119450735,0.014961472,1.18E-01,0.095217928,3.83E-02
1805,0.002105584,0.05206512012,0.0021777397,0.003938957,8.77E-02,0.075052792,1.78E-02
1806,0.048826054,0.09075812055,0.06843181,0.055161323,1.12E-01,0.118913027,6.78E-02
1807,0.0053823786,0.05882609092,0.004116633,0.0061371424,8.68E-02,0.0786911893,3.06E-02
1808,0.004123031,0.06330450569,0.0042476086,0.006579662,1.09E-01,0.0800615155,2.37E-02
1809,0.27960724,0.2668348297,0.26895577,0.2881262,1.66E-01,0.29930362,2.88E-01
1810,0.19724742,0.2337049203,0.18510532,0.22551319,1.86E-01,0.23812371,3.42E-01
1811,0.056847107,0.1385316489,0.056075387,0.062254984,1.57E-01,0.1549235535,1.30E-01
1812,0.010603795,0.06127680856,0.008888673,0.012980062,9.78E-02,0.0813018975,2.70E-02
1813,0.022226052,0.1346702802,0.023181232,0.02793387,2.08E-01,0.149113026,4.97E-02
1814,0.008293232,0.07290989004,0.008634742,0.012746363,1.20E-01,0.085146616,2.94E-02
1815,0.0017390639,0.06617232529,0.0017928779,0.0031891172,1.21E-01,0.07936953195,1.35E-02
1816,0.005115771,0.1141512046,0.0060934164,0.01117599,2.14E-01,0.1080578855,1.58E-02
1817,0.028306732,0.1065941154,0.022030577,0.018931877,1.65E-01,0.116153366,5.05E-02
1818,0.004816059,0.05732008751,0.005427561,0.008106318,9.11E-02,0.0779080295,2.82E-02
1819,0.001913652,0.05263913214,0.0018310708,0.0033514807,9.05E-02,0.072956826,1.73E-02
1820,0.024795316,0.09924547479,0.023235274,0.028872162,1.48E-01,0.139897658,4.88E-02
1821,0.9358576,0.8135157103,0.9489883,0.8978675,7.06E-01,0.8329288,9.07E-01
1822,0.0032730482,0.06912358251,0.00399319,0.005644455,1.18E-01,0.0806365241,2.31E-02
1823,0.01695013,0.06666045519,0.01417778,0.016129216,1.03E-01,0.099975065,3.63E-02
1824,0.008126218,0.1273441864,0.010381043,0.012821762,2.23E-01,0.119063109,3.75E-02
1825,0.013540188,0.1832323151,0.011953951,0.01984657,3.38E-01,0.149770094,3.23E-02
1826,0.17444897,0.257125428,0.16315378,0.1462739,2.71E-01,0.250224485,2.18E-01
1827,0.009912108,0.07123165571,0.011384456,0.013415178,9.34E-02,0.089456054,4.28E-02
1828,0.00239026,0.06234393719,0.0019309012,0.00371739,1.14E-01,0.07869513,1.30E-02
1829,0.9470273,0.7428693723,0.94739884,0.9075957,6.25E-01,0.81251365,8.34E-01
1830,0.0020185278,0.07874770517,0.0016161439,0.0035538804,1.41E-01,0.0865092639,2.04E-02
1831,0.023893578,0.1614412164,0.036768176,0.026109744,2.91E-01,0.138446789,3.31E-02
1832,0.0031217514,0.07195268842,0.00320809,0.006564349,1.15E-01,0.0840608757,3.71E-02
1833,0.34764844,0.2577974864,0.3762282,0.35807872,1.81E-01,0.32132422,2.83E-01
